corrida,dimension,posicion_inicial,posicion_final,valor_final,iteraciones,evaluaciones
178,3,"[-2.3486060341067194, -4.288208539579672, 5.044037585794697]","[-1.9899133312760848, -3.979784538582795, 4.974691490787605]",44.77279791788886,27,29
179,3,"[-3.520496558790663, 5.001430978186046, 4.8873465094804205]","[-3.9797828633689547, 4.9746913909555115, 4.974691390667162]",65.66668966174159,40,42
180,3,"[3.0086973840183253, 1.6324911317196555, 0.7967441945711071]","[2.984855719366463, 1.9899112525808023, 0.9949584424679611]",13.929391489332604,28,30
181,3,"[3.748879824669028, -2.1561392986164436, -0.3309443841548587]","[3.9797833041655144, -1.9899124665322598, -9.54323623260489e-07]",19.8990749832679,27,29
182,3,"[1.22255328631298, -0.9094095270964111, -0.7425387101156558]","[0.9949592629885173, -0.9949584573324877, -0.9949577996317884]",2.98487717150312,26,28
183,3,"[-1.7378850047786556, 0.6577338028496493, 3.5898831668747873]","[-1.9899121135376874, 0.9949583912671897, 3.979782923116385]",20.89403404029666,30,32
184,3,"[-3.0563494092153567, 4.44859431683524, 1.9362575743818722]","[-2.9848557212999536, 3.979784802130151, 1.9899122186737461]",28.853676224677322,30,32
185,3,"[3.3103176978435096, 0.5753926925313193, 2.8622510225824103]","[2.9848559868507847, 0.9949572554901168, 2.98485563317707]",18.90416154046317,29,31
186,3,"[-4.954107931243856, 3.2602155497424414, -4.708978082965847]","[-4.974691359896096, 2.984856228267001, -4.974690499600208]",58.702047110782175,27,29
187,3,"[3.9927129739557126, 5.037698531723708, -2.108749187309795]","[3.9797839896514993, 4.974692053932239, -1.9899133912120313]",44.77279791791254,23,25
188,3,"[-2.966337983633473, 2.717320845906337, -2.529010268976607]","[-2.984855700327786, 2.9848556804419135, -2.9848545154846318]",26.863803724738716,34,36
189,3,"[3.743358803683363, -4.066891856307438, -3.8302187890753716]","[3.979782895508381, -3.979784054864547, -3.9797834241946473]",47.757731377612664,26,28
190,3,"[4.906511924230304, 1.780110318284848, 3.552125178152477]","[4.9746913817404295, 1.9899122031426464, 3.9797827661388396]",44.77279791779366,32,34
191,3,"[-1.7988671759204555, 1.8071935950909896, 0.9650363116400351]","[-1.9899113446172076, 1.989911405698242, 0.99495853853506]",8.954621438495673,25,27
192,3,"[1.0562572300589776, 1.8691323856662692, 0.7716779328419694]","[0.9949588415952961, 1.9899117666482609, 0.9949575466685844]",5.969749305028126,25,27
193,3,"[-0.7264013383407004, -2.2945516095432006, 2.7502728285511884]","[-0.9949580573899114, -1.9899129065322783, 2.9848551865541704]",13.929391489343066,27,29
194,3,"[-2.8029703167673734, 1.9697080950212014, -2.7306718960708953]","[-2.984855165003978, 1.989912192342091, -2.9848546869614463]",21.889033673788294,26,28
195,3,"[1.2833809403336076, 2.5300814554012563, -2.8803697775970387]","[0.9949586554254704, 2.9848546255173387, -2.984855696528638]",18.90416154029584,34,36
196,3,"[-4.506180599180203, -3.778828871739657, 1.0854089448553008]","[-3.9797850721023234, -3.979783847509703, 0.9949586409255252]",32.83344664230539,34,36
197,3,"[3.578331199751532, -4.6592325505492544, 2.397708892586458]","[3.9797826266209206, -4.974691039451639, 1.989912662378752]",44.772797917917956,30,32
198,3,"[-1.6248970654714663, -0.21986949202408912, 4.391521790418593]","[-1.9899115767953073, -1.336198971666002e-07, 3.979784507977623]",19.89907498318716,29,31
199,3,"[-1.7206117915049424, -0.35494979645966307, -4.9798920728506255]","[-1.9899115979501012, -1.2309114016060467e-06, -4.974691398541681]",28.853554125476947,27,29
200,3,"[-4.284429107150455, -2.4720221067798116, -4.834793053992199]","[-3.9797839494281257, -1.9899135155099266, -4.974691354305157]",44.77279791788497,31,33
201,3,"[1.34528333873409, -0.7536808263513857, 0.4930068759349453]","[0.9949586565465695, -0.9949586295544462, 1.4984492778360027e-06]",1.9899181146321254,35,37
202,3,"[-3.3316128164215852, -2.089656018569051, 1.6775626224919051]","[-2.9848566402876875, -1.9899123601943305, 1.9899112714621932]",16.914263622955914,27,29
203,3,"[4.764699889975295, -4.603732238313378, 3.997535445557925]","[4.97469119839785, -4.974690020402196, 3.979783869111958]",65.66668966192121,29,31
204,3,"[0.787263501426775, 0.6545363635775869, 0.002852200527465598]","[0.9949582880084912, 0.994957475943093, 3.372621206471269e-09]",1.9899181144784368,27,29
205,3,"[-4.409404560341162, -4.1996610382217145, 1.0333389379490416]","[-3.9797852008553276, -3.9797840788760466, 0.9949586653810155]",32.833446642379585,28,30
206,3,"[-1.628584228499883, 4.272825001755451, -0.956512897439004]","[-1.9899111998964707, 3.979784226923225, -0.9949586095218874]",20.89403404034713,28,30
207,3,"[-3.652797862884955, 2.1987208550608486, -2.1160609644440593]","[-3.9797829437522214, 1.989912428775953, -1.9899123334619724]",23.87890617374454,28,30
208,3,"[0.2608159473243461, 2.0258077235729415, 4.098704498709201]","[1.4016303609724233e-06, 1.989912353875061, 3.979784308573386]",19.899074983447782,25,27
209,3,"[2.992037834769163, 1.8059373350166945, 1.8394437877262702]","[2.9848557260880684, 1.989911396724593, 1.9899116110164978]",16.914263622810793,25,27
210,3,"[4.5662683548885665, -2.090761241635471, -5.108612155431041]","[4.97469004179844, -1.989912250749544, -4.9746914182254605]",53.727277059995295,31,33
211,3,"[-2.3351853117624457, -2.8887922726221418, 1.6571861515673412]","[-1.989912815110295, -2.98485561782368, 1.9899115085670687]",16.914263622767596,28,30
212,3,"[1.3692067815990177, 0.9570445588963716, -4.9536671415351945]","[0.9949600357437993, 0.9949585916949016, -4.974691359216733]",26.86364104911702,27,29
213,3,"[2.3426872775746306, -1.8070485761485666, 1.6901733274279023]","[1.989913268529355, -1.9899119312521445, 1.9899113867240827]",11.939493572034438,27,29
214,3,"[0.5793631078620498, -1.6104353236182307, -3.741939024853937]","[0.9949578700677766, -1.9899117425316009, -3.979783728126217]",20.89403404027695,30,32
215,3,"[-4.153150487956675, 3.3947477310691694, 4.284390830915155]","[-3.979784016866009, 2.984856810239756, 3.979784259892139]",40.793088826689306,28,30
216,3,"[1.5338295988664274, -4.0608346638286505, -1.003241299064415]","[1.9899107303721784, -3.979783869276239, -0.9949586384420496]",20.8940340405564,32,34
217,3,"[2.34433740907681, 2.865365852263097, -3.909441307739253]","[1.9899132854809982, 2.9848555216042976, -3.97978375637816]",28.85367622473014,27,29
218,3,"[-5.119685439023284, 2.1722833498173957, -1.4684551579012544]","[-4.974691420829791, 1.9899122688854638, -0.9949599596737251]",29.848513182536593,31,33
219,3,"[-2.514111164229015, -4.98792990935526, 0.41266592523775714]","[-2.9848541741201142, -4.974691390913392, 2.308346610800156e-09]",33.82832417648971,41,43
220,3,"[3.595783530762053, 4.686148057831301, 0.673228294280082]","[3.9797824960596686, 4.974690970491208, 0.9949582909562854]",41.78792578452179,29,31
221,3,"[0.14808399605651612, -4.2490226125901716, 0.500457487796222]","[2.851627162931077e-10, -3.9797838610640186, 1.2148412143649907e-06]",15.919243792754331,40,42
222,3,"[-1.229014231394359, 1.097065276247828, -1.1394421977441618]","[-0.9949597267783262, 0.9949589907461618, -0.9949591708335352]",2.9848771715961853,25,27
223,3,"[-2.6593369758682446, -4.1475555816614245, -1.8952351274097077]","[-2.9848544340171355, -3.9797841078411573, -1.9899121064267873]",28.853676224834953,27,29
224,3,"[-4.130356896893417, -3.3085752235624044, 4.990322263854551]","[-3.9797842173353866, -2.984856973078465, 4.974691428414893]",49.747567968835696,26,28
225,3,"[-0.5723795772762257, 0.32636688901136957, 3.825853734269086]","[-0.9949571613048886, 3.318308537054623e-07, 3.9797837589105676]",16.914202850010895,29,31
226,3,"[5.074625541024644, 0.8469959612895392, 3.1997319274923184]","[4.974691783803137, 0.9949580592011641, 2.9848566294896086]",34.82328323338937,25,27
227,3,"[-1.7721239107924451, -1.9891818757397393, -0.9963138970157033]","[-1.9899111188011387, -1.9899122312554283, -0.9949586420916224]",8.95462143844758,25,27
228,3,"[1.7664743697781669, 1.8656428979722115, -1.8919481891896237]","[1.9899110641948945, 1.9899117496641352, -1.98991187071864]",11.939493572005551,25,27
229,3,"[-3.7559303768409222, 1.3557376662068075, -3.8059431711870513]","[-3.979783338767548, 0.9949598384251467, -3.9797835283611036]",32.83344664237748,27,29
230,3,"[0.8037632842683395, 1.9806425912966041, 2.0542617230791844]","[0.9949572482421823, 1.9899121819868186, 1.9899125939191797]",8.954621438610483,24,26
231,3,"[2.5955544131542707, 3.8180804768324057, -0.00041992228056653147]","[2.9848545179129715, 3.979783751201221, -1.8066685411717e-10]",24.873845034227344,29,31
232,3,"[2.357751700782809, 1.2203288101461682, -3.208807016471731]","[1.9899134399186638, 0.9949590085949357, -2.9848560638686834]",13.92939148947575,27,29
233,3,"[-4.856938036537261, -2.2062962106681985, -0.583334847102777]","[-4.974691312597025, -1.9899123583844736, -0.9949574622738881]",29.84851318246783,29,31
234,3,"[1.1991648709494402, 3.5835835443528223, -3.110443860928864]","[0.9949587069036752, 3.979782777701168, -2.984855738278268]",25.868804091273713,30,32
235,3,"[-3.834370151439595, 4.746034662137114, -4.013623711985591]","[-3.979783441367651, 4.974690371714081, -3.9797839352561297]",56.71221051970443,26,28
236,3,"[-0.22025144210238334, 0.8761725828434113, 0.42367407009216773]","[-1.340252318795127e-07, 0.9949585796683572, 1.22026036380911e-06]",0.9949590573929346,29,31
237,3,"[-4.239030711982662, -4.536044400602938, -4.039849702798994]","[-3.979783868975064, -4.97469023323628, -3.979783861774893]",56.71221051972785,35,37
238,3,"[0.8764178828555522, 0.45409164937544766, -2.726494289543739]","[0.9949586165929297, 9.434060401433566e-07, -2.9848556156335784]",9.949560298758401,31,33
239,3,"[1.4108072124988578, 3.277491221049849, -4.69423145117088]","[0.9949595373094167, 2.9848559209194536, -4.974691006033502]",34.8232832333216,29,31
240,3,"[-0.01914937806804584, 1.9385386199315482, -2.536325866806404]","[-1.0935355730065267e-09, 1.9899122305439398, -2.9848545903702797]",12.934432432284735,33,35
241,3,"[-1.9684259297981535, 1.1636521266112902, 4.074857404863866]","[-1.989912113031563, 0.9949597213138374, 3.9797844404098184]",20.894034040410887,24,26
242,3,"[3.173626063901689, 0.8512534435797354, 2.3574703898342317]","[2.9848559817997717, 0.994958435044696, 1.9899134363416815]",13.929391489444466,27,29
243,3,"[-1.3842179050721417, 1.443487007731279, -0.34630050685381697]","[-0.994959007329975, 0.9949596662754813, -2.4564263773393256e-07]",1.9899181144354596,30,32
244,3,"[-3.1750539626745766, 2.0657999245031133, 0.578197886451937]","[-2.9848558049011142, 1.9899122681040087, 0.9949573347768546]",13.929391489473355,29,31
245,3,"[-1.447715000795224, 4.212113306405178, -4.905634633454252]","[-0.9949597800975979, 3.9797839479638575, -4.974691365788261]",41.7879257843575,30,32
246,3,"[-1.886482931205161, -4.5375344867569, 2.7292397181094623]","[-1.9899122312080013, -4.974690408939616, 2.984855689881961]",37.808155366772255,35,37
247,3,"[2.0695803301252367, -1.7269532801401137, 1.7987881186004282]","[1.989912398021674, -1.9899112393952025, 1.9899116963281338]",11.939493571920533,26,28
248,3,"[-1.0656028037534737, 2.6240388241657273, -0.46915929357612995]","[-0.9949586445452888, 2.9848555382573836, -1.0075484203494242e-06]",9.949560298786944,32,34
249,3,"[-0.898255587003745, 4.451634334600203, -2.55099801711923]","[-0.9949586276556664, 3.979784229287314, -2.9848548274838085]",25.868804091219364,32,34
250,3,"[-3.88661923843517, 0.8657214797768518, 4.805855357789992]","[-3.9797834701225456, 0.994958152215353, 4.974690432300904]",41.78792578435376,25,27
251,3,"[-1.250926451433609, -4.484743540441277, -1.6455140627500295]","[-0.9949586752538431, -3.9797848090975783, -1.9899121229798118]",20.89403404028878,32,34
252,3,"[0.06074014023227825, -3.4619084120861316, 1.6189667128984784]","[1.6163272735348008e-08, -2.984857067035875, 1.9899118019230775]",12.934432432446586,30,32
253,3,"[5.0969537434644545, -0.49418776595001557, -1.4875795790826225]","[4.97469139294998, -1.1058363887848336e-06, -0.9949589315602368]",25.868681991895258,36,38
254,3,"[-1.0167893316150618, -3.9409031332331406, 3.9247216786045316]","[-0.9949589630754481, -3.9797831903859993, 3.979782891227075]",32.83344664231049,22,24
255,3,"[-0.872185287461356, -1.154310027009625, 1.635228394808057]","[-0.9949585375943778, -0.9949587706674854, 1.9899112871070983]",5.969749304923582,28,30
256,3,"[-0.5935777696652949, 1.5179107205923437, -4.490789989060736]","[-0.9949585906457518, 1.9899108489274469, -3.979784134795301]",20.89403404050386,35,37
257,3,"[3.212527039715609, 4.510760477485083, 1.5233575542721125]","[2.984855707728877, 3.9797850509000554, 1.98991151042256]",28.85367622488519,35,37
258,3,"[4.6547551115142225, -3.569333100851576, -0.23125821972117855]","[4.974691164524641, -3.979782898457266, -5.322096977119423e-08]",40.79296672719642,31,33
259,3,"[1.0425009556013798, 0.8369832695929516, -1.0090313821281969]","[0.994958897728558, 0.9949575895978111, -0.9949587139874999]",2.984877171512254,24,26
260,3,"[-1.6580156480894837, -3.8213220090837114, -1.1085573062422718]","[-1.989911044437243, -3.9797835724918906, -0.994958782857497]",20.89403404040943,27,29
261,3,"[-3.454353253319832, 2.3999045272803166, -2.9815712205353986]","[-2.98485682732313, 1.9899126755887007, -2.9848557001064404]",21.889033673817302,30,32
262,3,"[-4.520291273886373, 0.5362292512484794, 0.9751524630466726]","[-3.979784830193301, 0.9949586200853735, 0.994958637618917]",17.90916190683331,40,42
263,3,"[3.8083897475123765, 0.7882917111570622, -1.582276057871916]","[3.9797837409507917, 0.9949585114121318, -1.9899108816666113]",20.894034040476818,29,31
264,3,"[3.102841666829522, 0.41245586623919195, -4.308169885376596]","[2.984855758359742, 9.909121543812889e-07, -3.9797841517523054]",24.873845034160713,29,31
265,3,"[0.6743097376076461, 4.1781099051178225, -1.0617587148982217]","[0.9949576958930695, 3.979784169960308, -0.9949587188881943]",17.909161906844165,27,29
266,3,"[-2.085623788546047, -3.6508727601354747, -3.5691978553819412]","[-1.9899122497982702, -3.979783650870819, -3.9797828945142224]",35.8183187756694,31,33
267,3,"[-0.6884200003397742, 0.9797613994140626, -4.2944982510632785]","[-0.9949578183614426, 0.9949586194494344, -3.9797845720700904]",17.909161906880986,27,29
268,3,"[4.501182351617698, 2.6125682426388064, 0.8870289232247055]","[3.9797852071067674, 2.984855583514553, 0.9949586307990048]",25.868804091401547,33,35
269,3,"[3.363211990415267, -4.29888761024396, -0.23716989201280647]","[2.9848569764230555, -3.979784596753421, -4.213539884653538e-07]",24.87384503441175,27,29
270,3,"[1.3321536190634333, 3.365405758651282, 2.9027282949045015]","[0.994959206486516, 2.984856490652897, 2.9848556316088444]",18.90416154025557,28,30
271,3,"[-2.282810882934788, 4.514612936286253, -3.8466985837478878]","[-1.9899122402519376, 3.9797851427077373, -3.9797838578089335]",35.81831877580082,36,38
272,3,"[3.8413682546805985, 4.822428155951294, -3.305947922200314]","[3.979783469256099, 4.974690893712306, -2.984856945701161]",49.74756796887526,26,28
273,3,"[2.273956497446761, -4.707476287713296, -0.968470270575053]","[1.9899128036880003, -4.974690485747721, -0.9949586057646176]",29.84851318241463,27,29
274,3,"[0.166740983784182, 0.825807113314653, 4.46399742206525]","[5.2487129995660234e-08, 0.9949585819184279, 3.979785199392205]",16.914202849908886,30,32
275,3,"[1.7638470378925533, -0.19171377951501345, 3.1710723713627074]","[1.989911511395878, -4.864618462410857e-07, 2.984856156356693]",12.93443243223229,26,28
276,3,"[4.613456086573147, -4.8940426374933415, 4.9410178279018355]","[4.974690249402636, -4.974691341613878, 4.9746913718389205]",74.62116880388248,29,31
277,3,"[-4.238006895987914, 3.219320619712117, -2.249372133873536]","[-3.979784637084677, 2.984856347902504, -1.9899130143860635]",28.853676224824696,26,28
278,3,"[-3.7664803046003534, -0.615878249330331, 1.4741153735435626]","[-3.9797838214287085, -0.9949584868808253, 0.9949596501502713]",17.90916190685621,32,34
279,3,"[-1.219053106959616, -4.561250219185163, 1.0184820701052582]","[-0.9949586670374578, -4.974690398188906, 0.9949586398969366]",26.863641048922037,32,34
280,3,"[4.120609547373308, -1.1958746527001427, -2.9047523570603313]","[3.979784403981739, -0.9949594815554083, -2.9848553962426836]",25.868804091259577,25,27
281,3,"[-0.5880079776479707, -4.624765838860484, 3.281792865078015]","[-0.9949575617738263, -4.974690448532812, 2.9848559283350813]",34.82328323353623,29,31
282,3,"[3.341729904129912, 0.9011247455193949, -1.5042264172708917]","[2.9848557035187637, 0.9949586373709932, -0.9949595995487351]",10.944519355857063,39,41
283,3,"[3.0697816519248216, 0.5599951338328797, 3.3375468395521652]","[2.9848557252885963, 0.994957431209695, 2.984855920611238]",18.904161540365568,30,32
284,3,"[1.3461380360501316, 2.9123120456990437, 1.0092850505498623]","[0.9949597221828379, 2.984855601189286, 0.9949586547262157]",10.944519355908856,27,29
285,3,"[-0.8791954614715785, 4.689365605643649, 0.4210055667593702]","[-0.9949585814517287, 4.974690985151133, 1.1584850032256247e-06]",25.868681991934658,29,31
286,3,"[1.0761166698551135, -2.8622065723929677, 1.2866640837353112]","[0.9949588032004232, -2.984855394447663, 0.9949596768974209]",10.94451935591175,26,28
287,3,"[0.7332623307053447, -3.2272548050224645, -4.509828123103809]","[0.9949586280376597, -2.9848557084773635, -3.9797849252791315]",25.868804091265076,35,37
288,3,"[1.0686394338792562, 2.700208838147282, 0.23963003824136386]","[0.9949587277433907, 2.98485488248714, 4.297174422976934e-07]",9.94956029875088,27,29
289,3,"[-2.797848316726828, 1.7051850413366774, -4.299717359517673]","[-2.9848553617715146, 1.9899115007993449, -3.9797846015482095]",28.853676224739846,27,29
290,3,"[-0.5956228628279847, -3.4471243940001774, -3.2311393171467944]","[-0.9949580703677929, -2.9848566564496837, -2.984855795412461]",18.904161540313165,30,32
291,3,"[-3.048509960619995, -1.1601197358696664, -4.596221894447129]","[-2.9848557190193232, -0.9949586884717823, -4.974690417070319]",34.823283233308885,30,32
292,3,"[-1.0465951648860345, 0.11988425845453676, -0.17106652194483019]","[-0.9949589207128144, 7.125661733836563e-07, -1.1295407760613066e-06]",0.9949590574630349,24,26
293,3,"[-1.2002908118728648, 3.4728612666445047, -3.6318546696140377]","[-0.99495867980469, 2.9848568521067325, -3.9797835891248616]",25.868804091318342,31,33
294,3,"[0.05833465632126966, -4.484695890364884, -4.391365848290205]","[5.637409890765153e-09, -3.979784807311838, -3.979784004453445]",31.838487585103657,32,34
295,3,"[0.7563863006934666, 0.6760286708512862, 3.871063171527239]","[0.9949581871351089, 0.9949577121258807, 3.9797836872732835]",17.909161906864114,27,29
296,3,"[0.5926264387591491, 4.708260048945665, -4.62136475238472]","[0.9949576475406775, 4.974691058764828, -4.974690394668859]",50.742404926588165,29,31
297,3,"[-4.116401307845211, -4.668765577519295, -3.22276505258455]","[-3.979784053259966, -4.974690001939583, -2.984856102220771]",49.747567968907816,27,29
298,3,"[0.4226059360427836, 1.4906591378168628, -4.653207982605632]","[9.543315300008219e-08, 0.9949596784682571, -4.974691338929287]",25.86868199185266,34,36
299,3,"[4.566741912018936, 3.5037734568999026, -2.0826881827113666]","[4.974691092455659, 2.9848571897063025, -1.989912237135755]",37.80815536703845,34,36
300,3,"[-4.329599690480968, -3.3803563702368535, -3.82008920314908]","[-3.9797844346354956, -2.984856632491117, -3.9797836837402008]",40.79308882665248,28,30
301,3,"[-3.8575740999787844, 0.19007169193711526, -2.602522188867581]","[-3.979783786482782, 1.0537182703808527e-07, -2.9848546608395976]",24.873845034165512,29,31
302,3,"[-1.4526493027415608, 5.012534613855462, 1.8873779089955303]","[-0.9949599413763679, 4.974691403197761, 1.9899122029223975]",29.84851318252686,30,32
303,3,"[4.597562030561295, -3.6602208764608966, -1.2068917777144907]","[4.9746904447234845, -3.979783552812902, -0.9949587111556756]",41.78792578429211,30,32
304,3,"[0.5604536656113082, -4.333997446259323, -5.077120577249712]","[0.9949574459717057, -3.9797840797339115, -4.9746914244531935]",41.78792578438835,30,32
305,3,"[1.745247578080435, 1.4522318520466984, -0.9135225856039755]","[1.9899121209859685, 0.9949599263237097, -0.9949586150185019]",5.969749305072586,30,32
306,3,"[-0.10604466143198543, -0.8658636739370023, -4.874188340788338]","[-6.168297318915422e-07, -0.9949578342803155, -4.974690620915507]",25.86868199195512,24,26
307,3,"[-1.6857947523331847, -3.306677704731752, -4.112136303601984]","[-1.9899113489731066, -2.9848564586132085, -3.979784046318284]",28.85367622477777,27,29
308,3,"[4.6768172430269415, 1.017443584431776, 2.341440350582811]","[4.974690622613392, 0.9949586538332453, 1.9899128511716937]",29.848513182380778,28,30
309,3,"[-1.8906752689549569, -1.0941733939812845, -2.693898302497552]","[-1.9899120111266906, -0.994958843956852, -2.984854260170575]",13.929391489562665,26,28
310,3,"[-4.127071529314051, -3.286716032598182, 3.046543823836015]","[-3.9797842079939927, -2.984856767577129, 2.98485583100639]",33.82844627568735,26,28
311,3,"[1.8180690450818648, 0.48055169009128385, -0.25507970184429496]","[1.9899122203575643, 1.1504928794055843e-06, -2.3446632185472882e-08]",3.979831190816828,33,35
312,3,"[4.325727064638715, -4.375194134746436, -2.2466476724437405]","[3.9797844158910634, -3.9797847486275377, -1.9899125127082091]",35.81831877570861,28,30
313,3,"[-1.5366363794358882, 2.892040317058947, 5.043349710458586]","[-1.9899109475492773, 2.984855690331326, 4.974691399124916]",37.80815536691088,32,34
314,3,"[-2.6555339288867525, 3.8329071015637064, 3.3855770668215426]","[-2.984854899217972, 3.9797837040469237, 2.9848566914617547]",33.82844627576107,28,30
315,3,"[-2.81950824814831, -1.0308343787599608, -0.9249498184446043]","[-2.984854437698617, -0.9949588329929864, -0.9949582400720088]",10.944519356027715,24,26
316,3,"[4.896979645711958, -3.2676669298800816, 3.0633776241129675]","[4.974691181031898, -2.9848566224974142, 2.9848558677363646]",42.78292541769806,26,28
317,3,"[-1.6978666068673545, 2.364112340747883, -0.8190873160124124]","[-1.9899117590940882, 1.9899130138246541, -0.9949584755860206]",8.954621438371772,28,30
318,3,"[0.8024039743133695, 3.4059445588595834, 3.114655385434973]","[0.9949584513687146, 2.9848569886812757, 2.9848558067381217]",18.904161540403862,28,30
319,3,"[3.752173399446529, -4.509518588470692, 1.9665976631269872]","[3.979783850433989, -3.979784888368923, 1.9899122331967884]",35.81831877568518,35,37
320,3,"[-3.6865292623691484, -0.862017863491471, 0.4975453701600099]","[-3.979783853424734, -0.9949586364800524, 1.4606666793790275e-06]",16.91420284997811,37,39
321,3,"[-0.9959476761924533, 0.2008235602227968, 5.08442940209786]","[-0.9949586408922054, 8.674891822065815e-07, 4.974691824812744]",25.8686819918217,25,27
322,3,"[-3.735374707580368, 1.7966699042449976, -1.0649501042113005]","[-3.9797828213815634, 1.9899116865581428, -0.9949587790553426]",20.894034040384568,26,28
323,3,"[-3.7579796591889534, -3.4945355430470704, 4.6005566079551174]","[-3.979783834847157, -2.9848568442867496, 4.974691190963215]",49.74756796875686,33,35
324,3,"[3.8871193263284427, 4.168109674649824, 5.033295624472438]","[3.9797832209531725, 3.9797851527792747, 4.974691765978965]",56.71221051990206,24,26
325,3,"[-2.9868504063127763, -1.4803011853920078, 1.7328028664306352]","[-2.9848557012463406, -0.9949600200749279, 1.9899121878670778]",13.929391489513765,32,34
326,3,"[-0.16586199182697214, -0.8356911782058649, -1.4560128068035274]","[-5.2101083466237336e-08, -0.9949585864847796, -0.9949600739724854]",1.9899181145967226,30,32
327,3,"[0.960313671100951, 0.7740767092744401, -3.4666717791821817]","[0.99495863209684, 0.9949585860138188, -2.984856647287996]",10.944519355850968,31,33
328,3,"[-0.289384063811184, 0.5475509883888625, 0.7197382526094387]","[-8.58962615856461e-08, 0.9949575764469812, 0.9949585561248658]",1.9899181144126725,31,33
329,3,"[-2.9685023445775176, 2.4808590566634168, -4.861961269032247]","[-2.9848556993250774, 1.9899133577115535, -4.974691374245136]",37.808155366833525,32,34
330,3,"[-1.4865217992380146, 2.8693775210048873, 0.6542635116073203]","[-0.9949598745244936, 2.9848556926098233, 0.9949585814040949]",10.944519355977594,33,35
331,3,"[-2.445696691088791, 1.9963199420728088, 0.6900832681581912]","[-1.989913223982044, 1.989912235435193, 0.9949584604949155]",8.954621438401851,30,32
332,3,"[3.033534560833405, 2.406657906583791, 1.1275051216510432]","[2.9848557384560137, 1.9899135681263083, 0.9949587428901178]",13.929391489489431,28,30
333,3,"[-0.12106060481726466, -3.75621503316456, -2.4439498968536704]","[-3.473410760289621e-08, -3.979783744308317, -1.9899131856436147]",19.899074983197934,30,32
334,3,"[-0.8284213973290466, 1.0168246989454204, 0.14036843740472094]","[-0.9949575086653154, 0.9949587563340971, 8.659355763919219e-07]",1.9899181145908837,24,26
335,3,"[-2.168990454174418, -5.053804976233364, -0.03851036773566552]","[-1.9899134028774648, -4.974691898317989, -2.0954968873223425e-07]",28.853554125426115,24,26
336,3,"[-2.195189877122631, 2.402388999275879, -4.874790243630249]","[-1.989912423685205, 1.9899134880621392, -4.974691286315138]",32.83338531597122,28,30
337,3,"[0.8686367877712984, 4.52069619206211, -3.334049104778245]","[0.9949586374108091, 3.9797851020619266, -2.984855702436513]",25.868804091345297,40,42
338,3,"[-0.29030921471390325, -4.183838803792505, 1.286982781556251]","[-6.540051874510197e-07, -3.979784182820283, 0.994959266421241]",16.914202849738544,27,29
339,3,"[0.5174444093053499, -0.9485770320605971, 0.21890069989111005]","[0.994957370302764, -0.9949586360044662, 1.0590058207166366e-08]",1.9899181145050964,34,36
340,3,"[4.060924502722664, -3.1099463443346735, -4.888939400137245]","[3.9797843517778713, -2.984856456952685, -4.974690754700067]",49.747567968730436,24,26
341,3,"[3.7034484193187938, 0.7896789236521622, 4.000342583929267]","[3.9797824455280217, 0.9949580695669424, 3.979783906013715]",32.83344664247468,26,28
342,3,"[0.9927190877508876, 3.1760495611873543, -0.7201447592432855]","[0.9949586332230613, 2.984856173527652, -0.9949576221560901]",10.944519355922175,26,28
343,3,"[2.558565696391872, 4.229544620952125, 0.7385391485153923]","[2.9848546082811436, 3.9797839203260192, 0.994958568311425]",25.86880409127933,31,33
344,3,"[-3.2687600582412335, -2.367512422090771, -3.085879532570565]","[-2.984856263138144, -1.9899135747031584, -2.984855832903763]",21.889033673949996,27,29
345,3,"[-2.592184037419695, -1.9823057986453874, 0.5645699763526499]","[-2.984854936476227, -1.9899122316492015, 0.9949575663306928]",13.929391489477426,30,32
346,3,"[0.9010342857096472, -0.7526425882433418, 1.181908785365355]","[0.9949583056846, -0.9949573613223957, 0.9949593943869239]",2.9848771717382974,25,27
347,3,"[-4.284672761739613, -4.2210484525244425, -3.3604663259375775]","[-3.9797845206637112, -3.979784278676445, -2.9848569406054604]",40.79308882683381,27,29
348,3,"[0.18511357993313027, -2.9286944901292693, -2.219167708236008]","[7.645832516482938e-07, -2.9848554945971473, -1.989913264569264]",12.9344324323759,25,27
349,3,"[-1.0207965575885405, 3.19350910986629, -4.9780517282523125]","[-0.9949587779804216, 2.984857168029873, -4.974691412887428]",34.823283233551564,24,26
350,3,"[1.5296391192230132, 1.7292956778566175, 3.058235190851959]","[1.9899110478841486, 1.9899122051474394, 2.984855705648646]",16.91426362287377,33,35
351,3,"[4.431390095977608, -4.913788426759273, -3.545254855544666]","[3.9797840132626647, -4.9746913859840705, -3.9797829246754723]",56.712210519642184,33,35
352,3,"[3.9543940511333693, -0.42476992320496265, 0.661408142678666]","[3.979783847305578, -1.2471794775968496e-06, 0.9949582452938138]",16.914202849893968,29,31
353,3,"[1.6693985661250297, 1.8336420300353264, 4.421021729961043]","[1.9899118510669478, 1.9899121463363416, 3.9797848201774677]",23.878906173781537,29,31
354,3,"[5.088762034295498, 2.2544123999328285, -2.1788548177392557]","[4.974691666025235, 1.9899130448788338, -1.989912693925835]",32.83338531583744,26,28
